Date,Title,Description,Link,Publisher
2026-01-10 06:19:08,General Penalty u/s 125 Cannot Be Imposed When Late Fee is Levied u/s 47: Madras HC [Read Order] - Taxscan,General Penalty u/s 125 Cannot Be Imposed When Late Fee is Levied u/s 47: Madras HC [Read Order]  Taxscan,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNZVFOdnViOFVOOXphT1I3VkJkYVpfRW1NU2N6Vko5OXllZ1RPWnlwOGZQelJoQ09oUmJqeFVNckJIaGdpLW0yYnZPek9TeDlJRHpiWXV5a1F2aXdneFpfeXlzVXJnOXVjZGVYcFMtOHdkMkRiQ2xLdDBmbXJrbVMtOVRaT1ZnbG81OHctQjNiXzhXMTNtSEFvMnpoNVh4T2Nma3NCeE5tbHB6ZEdTQXVEUVdBTkdjdUdHNVFYUkdyQ0E?oc=5&hl=en-US&gl=US&ceid=US:en,Taxscan
2026-01-10 07:20:09,"Former CPM heavyweight S Rajendran to join BJP at Munnar, holds talks with Rajeev Chandrasekhar - Kerala Kaumudi","Former CPM heavyweight S Rajendran to join BJP at Munnar, holds talks with Rajeev Chandrasekhar  Kerala Kaumudi",https://news.google.com/rss/articles/CBMi7gFBVV95cUxNb0pLbkFVMmhEVFFGUmxObjJIX3dFTkkteTdkM1BJN3hadVBnQ0Z5bGtPcXRRUVVzWHgyVGlud3c2Q25RUDN5bXJSbU9GUzVUaUw1X3FDUzFCaDhlMEF0cFdSSlFTYlNhWEhDTExLeUZhVXNyOW0zY2J3RGpDUWt0aW1SanZaSXdLdC16SGZJWlVpdmsxQ2dnSDB0eEpRLWtIWkxWQ19xRXdaNk80cGE4Y3pCVFFDZXh5empNZFhaSE1EckhwYmtoajVHRGYzWFJRejVDVE5zT3lhMmR6M1Naa2xFY2NfTnVlWG8ydXlR0gHzAUFVX3lxTFBseU9yOXdrX292eDVKU3E1czh3TW1qSkY2UG1DQzFnSWtGWWIwNWx3U1NkN2g0b3ZaOUYyUWdvM2plTGVHd1ZsLWlKRVFhUFF2WUxEcUl3Ym5wdktEdXJNMnZvT0tWMlZlcEVtcjRSZmtwRDJaOXZTVzB2YTVBNEdkMGNTQUNYZ0ZSVGtsemVTR3Z6V2EyS1N2dW5RVXh6UkxsZlhsSnZfQl9mU0xSMU14RzhvM1dsOFBIX3VwUVlfbUVuWVdPNmktd0E3dUZ5aDF2MmtOSVR3MUxMeE5jbVJxdy1MWm1UVm5HZ0Jpc0N3NEFwTQ?oc=5&hl=en-US&gl=US&ceid=US:en,Kerala Kaumudi
2026-01-09 23:59:00,FIR against eight for seeking s 1cr dowry in Noida - Times of India,FIR against eight for seeking s 1cr dowry in Noida  Times of India,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNeklHWTc5Ykh3N3lqaTlzclM1XzNnc3RxcFg5SkEzcHdxd0lhZXRzdzNDWFY3WUg1aGg3eUItMFZPX0VjTWd4UXhDa0thUDJ2MWRISXh2M19zWTJuTUxENk81SEQxb3Q3LVUtLUtEQW5uOVZZTmlxTE1DSG1iYTdmWWduSG1QY0hTMXI5Q0hxMmllR0R6ZU1wZTlmcl9lUnJyY1BBTVh6QmV2azlxb05XX0tiZmJTbGFkNUxhZU9hazbSAcYBQVVfeXFMUG12S0RBSVNpdk5TTmhHVDNxY19qRzVxbEJhblZDcXItZ3NneG10MkV5R0pFNVNFaHhTVlNtTTkwU2IxU1NDM1hvaUozY0lHQ0szaGNsWko5amI1VmhOMEhQQi1wSU5od2Z1cGMxVTNxMGFrV0wzS1FWdVZ1WEozSEpOTTNUakI1cVVGMXZGWjhoZ1ZhR0JsMGJ3LVNnYldxRDFxdkFDWkQyN24wTmtuWGVKSmtPY0FlMnNnazJBN3NCbDJCcktn?oc=5&hl=en-US&gl=US&ceid=US:en,Times of India
2026-01-10 12:28:28,Wafik S. El-Deiry: Targeting ITGB6 to Stimulate Potent Anti-tumor Immunity - Oncodaily,Wafik S. El-Deiry: Targeting ITGB6 to Stimulate Potent Anti-tumor Immunity  Oncodaily,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBlUzc4T2VMamQtdExHOUhmLTNxRC1WeGVnMmpFY3RGMG1EWmxJbmg0QW9ZMDJRNzhXTHZsYWJoZ3F3UmhzVlQyak5yRU44RDZSQ3E3Wnh4VnVwU2FkaW1yVzh3?oc=5&hl=en-US&gl=US&ceid=US:en,Oncodaily
2026-01-09 07:42:31,S.319 CrPC | Can Summon Additional Accused Only On 'Evidence' Recorded In Trial; Case Diary Material Is... - Live Law,S.319 CrPC | Can Summon Additional Accused Only On 'Evidence' Recorded In Trial; Case Diary Material Is...  Live Law,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQM1k2bTFhcndYbExQc0VWM1NYeHdkRTBUOVVYbWs3UzNvRU9PcGlvLTIyTENkcVJYSHZPWE1STFhNY0dwVzhhbndTMi1ycXpacE42QkVmbWRFYnVwdmVPazBraENBVlVYQ195V3cwRXFVYXF2UGJGY3RMZGpxVkhiNUEyX3Z2ZWg0SkRIcTZ2Mk1aUkdlQmNVdF9jcEM3V1RUcE95SUpWUjJ3MTNpR3ctNnc5QXNHNTJ2ZmJJQklVdGVNTlJmMVkzazVqbms3dFJpV3NtQ0ZZd1NqVWtnR1hIOWFyc21IUTcta1dZc25WR2ZDd29iTlHSAfsBQVVfeXFMT25aS3Rmazd6TGNEdFVwaUpEYndnUzJOcXhobF9nTkVlaHFPdXBReE91MHN6eURNa1RyMy1VR0pRTGQwc2FsT1NERGhOOWNydDJQcHZLY0pqUUdJNVo2Q1NVN0RXTjkxem90Qms3NTh2U2JEeDh4eVdFZE5JT1QweUc5NkE2REQ5RUhhU3o1U2JxQnZUaW1xX2lybDdIV3dfRUljMU9qOFQzUWRYQW8xRVVjOUR2TjhWNVR6MTlCbXMtRFk1TTExcjBrQzBlbFEtaXN2dlJTSU9WOFVmMzdSNUNsbGVEbXBTcmVhbGpaRUIycy16bldtYzNZckU?oc=5&hl=en-US&gl=US&ceid=US:en,Live Law
2026-01-09 04:07:55,General Insurance Council appoints Dr. S. Prakash as CEO - Health Insurance Ecosystem and Strategic Partnerships - Cafemutual,General Insurance Council appoints Dr. S. Prakash as CEO - Health Insurance Ecosystem and Strategic Partnerships  Cafemutual,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPTkJ0OWZIakFXaERYM3NwMFRzenhtRWd2ZGE0Mm5HQ1pGUDhQeVhMdGRyNnFuV1RFSFBfZGY4MHZvYXdYRF9NdTAxZ1dnWXdGOFRnYU9oWFJoaWNVUVlEZVgxX093Y1Y5Sm9BWXpscGV0ZHZKMVpyTHR5bk5lam00ajRUZzRnRTlJM3NqWTh1eDNFaDlrV1FWX2p3cDNpOG1obGZhUWtMd0djWjN6UkhGaDZXN01YMGNXS2xwOE1wWHN3ejBUR3lLbEtWYk91cVdwV3h2STlBeWxqdkNCMDY0RHBvRVc3WmM?oc=5&hl=en-US&gl=US&ceid=US:en,Cafemutual
2026-01-10 06:40:32,"""No connection to the party's activities"": JD(U)'s Rajeev Ranjan denies KC Tyagi's Bharat Ratna demand for Nitish Kumar - The News Mill","""No connection to the party's activities"": JD(U)'s Rajeev Ranjan denies KC Tyagi's Bharat Ratna demand for Nitish Kumar  The News Mill",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQbkxjak9veFdRbFkzdTdxSm1DMU1pTWV2d2lCTjdoZ0puTUdwakhmclhJUS1DVW9sQVgxWVIxbzhrYTI0Umg4M0xsYjUxa0xnaTZNOUZGV1cxa0RTdXF2Y1Y0eDRjelhPem1pMXlKR282OU04UDJab1ZUbmVrQm42aDctQS1jR0NHcmt6Tk1xbFNXVExjWnpIOF94NHRCcGVYYjVyU1BHR21vM1o5MlFNT1JnQjU3aDMwWlRSVXlYSDk2aHg4bFJmc1dKZG5DX1F6ZFZhSXpzT2ViUE1o?oc=5&hl=en-US&gl=US&ceid=US:en,The News Mill
2026-01-07 14:35:06,Urban Land (Ceiling and Regulation) Act | Service Of Notice under S. 10(5) On Person In Actual Possession ... - Live Law,Urban Land (Ceiling and Regulation) Act | Service Of Notice under S. 10(5) On Person In Actual Possession ...  Live Law,https://news.google.com/rss/articles/CBMi_gFBVV95cUxNc0t3VFE1ZlZLd0RCTFlZNmdFOEJDMkFTNE5CWGRiVGQxMXhMVU9ldEdPLXF6WmVsUzY4dDdhWEhGdDZmOExsTFRCTEI1TTdfYUdwanY2R0xCSXpSUHplSkRNem0wb0tMbGQxVktSRWVxd3hWVTJHVTJxVEhyUXBlYmFDQ0tLOTFtSGFLQl9HZl9Lb0g1dzZTSGFCQy1xWnR6RUY1SVBNMFE1SlQ3SzdVajlyd3RXMHpudklVbHl0UDBPdXBaWk4yRURNLS1NcmdFQi1uX1dzbE4tTFFIQk5kbkdka2x2U2hXdVFZYWtkWGZxWnRUMndFLVNRYkY3Z9IBgwJBVV95cUxPT2pRTUJXT29kRzM0TFljclowQjdKSllQTHZHdDl3S2F2YjNBb2xnQTV4VTlLejJDSUxUUGxBdk13WS1aOWRVc2xQMGMySXFrS1d2ZVo4Z2VtMkFGMFhCYzNjdWJja0dYOGlHY2dHcUpNd2RIWm9UNnVsYWRHWWZTcHA4ZmVCY1ZfaXduOERHVWlYNzAxZXFBMHJlazU1M1Y5RmFodmNSQjBpZkNBOWxQSVBuUGVmRjg4eHJGaC1tRERiTUNLMFI1S0FzQl85dmlyajBzaWpOSnE3TFl1OTVEVXhlcVhPXzl1R1lUUURQZ1pzMTNwd0dERTZ2aVh6cFc5RlRZ?oc=5&hl=en-US&gl=US&ceid=US:en,Live Law
2026-01-10 04:19:34,"Ramadoss praises Stalin, signals intent to join hands with DMK - The New Indian Express","Ramadoss praises Stalin, signals intent to join hands with DMK  The New Indian Express",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQU3p4U0ptTFFDcU54dm82YzRfNmg5d3h3ZjBfeWJBOWZJU3lqQXk3dllIYm1jTmg5TS12ZGVkclhDSGlhRWNLc0lCZ2JZMkR0OU5fZjFUdERMUG83bXcyS3dtMVpnXzZLb0Z3SmtMajNxNi1HV1daV1pKNjYxMVYwZzJfX1BZQUNjWmQ2RmFOQmtaUEFTMC1JRmZ3ZGd6MGo3SmdwdUtRQnVCQUxKWnlmMjZKOW9aVVRsTzNnNkg2NDM1QdIBzwFBVV95cUxOVGpBVWpHWlhYbURWZExWZ3Vpd2k1NkNpM2ltenl4UE9CWmRjeXljZ01wRG5EV19aTE9XcWxKZWJ5anFoZ2xVRFEtR0ZLNm5iSGNXdWt5WGV1ZW1ybXhMVjB1UE92SWhpWkliUnNOTmtpSzJFakZpaWlxUEJudllaTUNfRlJfMG9rckgtM1dxSzVDRlptSDVKLTk1UHdVdjlEWFJtVlotaUZLNWhFT2tkcGNjR04xYnhYNFdkSWJyVHRBczVkei1oSVF2bHF3RWs?oc=5&hl=en-US&gl=US&ceid=US:en,The New Indian Express
2026-01-09 12:13:51,"Glad to welcome my colleague, Czech Deputy PM and Foreign Minister @Petr_Macinka, to Kyiv. 🇺🇦🇨🇿 Grateful for his visit of bravery and solidarity right after a massive Russian missile and drone attack against our country. Key highlights of our talks: • Peace - x.com","Glad to welcome my colleague, Czech Deputy PM and Foreign Minister @Petr_Macinka, to Kyiv. 🇺🇦🇨🇿 Grateful for his visit of bravery and solidarity right after a massive Russian missile and drone attack against our country. Key highlights of our talks: • Peace  x.com",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5zeE9FVk5MdGlvR3FGWXNweEtzUko4ZE9RZHhmNXBOcEt3Z205RHFXNG9CckoxN1VoaXZqNzlQeE1MMncwT2dKX1BkSmJJSFd2ak9NRmpERFFGUW0wemJjVGpUTHM?oc=5&hl=en-US&gl=US&ceid=US:en,x.com
2026-01-09 18:30:00,What was Marvin Harrison Jr.’s net worth in 2025? - Times of India,What was Marvin Harrison Jr.’s net worth in 2025?  Times of India,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOLVlaOGNwSW5pUUpEb3V1ZGJNR2F0UVJ1SXgxVXYxeVZsRXJ1SS03MUhCUjdnT3VOTGlnSHJEOGZVWTBwU1pqaTRHZXlkRjFRMDJQNTV3aFhTTldJNEZSX2NMeFNOSjY3emV3U3dnUWNvOHlDQS15eUQ2cjd4OG8zelA5a1UzSkhpaGNNSE1taE1KM3RtOUZHY1hhY3ljYTV1Tjc3YnlDT2t2T21MeHhfeTNXY0tQSmk5ZUt5NkRxZEM4TFnSAcgBQVVfeXFMTkpBbFJiUVBCZGZQWnNrLWRmbmJjSTJEdWV4Z2hydVhVVXhyVE1HY0x5ek0zRmZyZFNSTDlvSEVoeDFvQzBqczZpeW0wcnMyY2ZmZ0luMTdFZTU0b1RnNFBCajR3cWlrTExURnV6eXVsMHV1YU93bng3U1A0R3FvdHZYM3ZPdFlZbFZMcWRZUklOMFFHVWpiT3l6QVMxWWtnNnhnMk9fYnpHeERUOFF2NGE0WXlqRjlveGhQc1lZM09JVkhSN0lia1A?oc=5&hl=en-US&gl=US&ceid=US:en,Times of India
2026-01-10 05:30:37,"Forced Unnatural Sex By Husband Is Cruelty U/S 498A IPC, But Not Rape Due To Marital Exception: MP High... - Live Law","Forced Unnatural Sex By Husband Is Cruelty U/S 498A IPC, But Not Rape Due To Marital Exception: MP High...  Live Law",https://news.google.com/rss/articles/CBMi8wFBVV95cUxNRHFKSDgzeWVMOW5GRHVYc3E2LUJNMk9iVFJ3RU9DSjhEaGZqaU94cHJMRGVVTWs0X1FQTXdXTVNtX3BkWUtVMjd1UU9iVzZSWFRDWnVuZ0RrZnFreXFESXA4dE9KWFo4MW5iX2w0cERvaGVnUWxqanVsckhNN1ItY1JQeVhsT2JJdGN6dHZ1VVNIZ1JxUlFGOW1JdWhHX2hjNFpOOW5KRGY1SGVLWlZxSUx3TWJxU0tJNWZXWTNpY09Yd2RfbnVyR04zNU9VakZRY0NsOG9Xd0hxNXFWMnRrZmF1SmRHQjMzRjV1WS1xU0tPZknSAfgBQVVfeXFMT0VBNW1fQ3dSLS1VLXkzbVVHbFNqRHZFbTZBSTZfbWRVQkExV2ZDWkZCZ2ZISlNRMWY2WmhhM29TbHdNOWptNjZHT1JwOE1RUTE4U0VVa3Q1Q1B4bG0tRzBMRjhtamgwV2FfZGYwMElIV2o3TW1iZ2xTaEYxaE1la0pHdUxBVzEwVUNDdnNTTE0ybmVzeFJNZ21lOVB3a0QxY0dVUWJwdHBiZ3EzX1d5S2RfNVVnLXBZYXNhNWtzT2dtSnFEaUwzaDY4UktIVThhLThuMExpcDl4TldjRjhTTkJ5cWpvUHg3OExPQ3ZTdEVJVjlob28zY24?oc=5&hl=en-US&gl=US&ceid=US:en,Live Law
2026-01-10 04:33:24,"AI Edge special: India AI Impact Summit Is about outcomes, not investment pledges, says MeitY Secretary S... - Moneycontrol","AI Edge special: India AI Impact Summit Is about outcomes, not investment pledges, says MeitY Secretary S...  Moneycontrol",https://news.google.com/rss/articles/CBMilAJBVV95cUxOYnZpM0hFazllVzVXTXVCeFpuY05BN1VYV0FCRGEtenJsVUwzRWxZS0tSaUZYN0tUclhMdTg4RmQ3d2w5LVA0LTllTmRCdlhQbGxvVXlReUJnMHRWdzNPUDJjdUN5cUNJLTU3bFNNUjhzOUM2ZDlwZS1LUTNoR2R3NERjREFMdUlQTnZ3aERYcTB5Nko1VHVjTkxtbWFOb3lVbnBYcUQ0QXFxbG85VzBHUHdnX1NpeUNkWUoxS3dIN3hkOXAtNjJvTjhmWk9Ed3JEUmhEckVqMkpTNzEyRWluU1BmRS1Rdm5aZU1WanpOa2pxQXAtLUtjUklTcU41dTE0WDdDMl81Q1NHc0w0RVI3eTJMWGfSAZoCQVVfeXFMTkVoeGVrQWx1R2kyZEN3dDBoR1NCeWlZM3FqOV9JYU56VmtVV1lmcWFPM1FJQW9wWkw2MkwySEh0WWVweThPdHdocEM2QlYzUFRQLTk1X2Z1YXl2cXFmWG5nUWVKazcwYUV1dHp2V3puY09zRUxNZ0pGSzBfOTh2TXhPQkFqUW1hQXRHTUpxUG8xWkVyZllhazlRR3ZqaVhINGlwcWc1b0RKWFZUOERuZE5HMi1nY2hYMTlnbUxqc0FWalQtQmd5V09vUTVraXVsRUxQSFBucExnbHhfckJyMXpwS2w2Wi1VYUZPbTJ6aHhtX1YySnN5MlV3UnBna2ZQYS0tN3BQb1RrZHFwSU5KUHZUUUZwRDMxSl9n?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2026-01-10 04:19:14,Arms consignment dropped by drone seized near IB in J-K’s Samba - The Indian Express,Arms consignment dropped by drone seized near IB in J-K’s Samba  The Indian Express,https://news.google.com/rss/articles/CBMisgFBVV95cUxNXzgyRzYwazY3NjhNT3N1UGVPQ0QxelpCSFRPemhmSER5Q3prTTR5ZktUdkFkOEFmUzdSVVFuM0NuazhKRzFwTm0zN29CWnZPRl80V3dySFJ6aG50N3BCNi14enB5YVFEQ0EtendyVVVITUVtNy1WTnp5YU5qdEEzaE9YNHo5TFNlcWJGY3ZHVHNhYV94T0VhcHk2dENJdDVBblJKa21UVFlERWlQNEZhOGpR0gG4AUFVX3lxTFBtZm9SNExXd0JyVHRaUk83emt6YVNvZkEtclJhcEVxd0ttRlAzNjlnQ19LelV1bHJsTFJrZTdwcnpuRGRIRHBMMm9lcnJWcFl2M0N3dEhDSzdRU0lLU3huLWl6d2hFTUNOUkUza1doVk5aemFWNW9ROTR0ZVJ2SVdKWlRlSi14QXU3VTg1dXc1RFRhNVVGRUxRTHZVbWxXeGFxSFRkLTl4TWUyR3NKYnZoQllsbldYeWg?oc=5&hl=en-US&gl=US&ceid=US:en,The Indian Express
2026-01-09 18:21:48,"Lawrence S. Lerner, advocate for evolution education and NCSE Friend of Darwin, dies at 91 - National Center for Science Education (NCSE)","Lawrence S. Lerner, advocate for evolution education and NCSE Friend of Darwin, dies at 91  National Center for Science Education (NCSE)",https://news.google.com/rss/articles/CBMimgFBVV95cUxPOEZ6V3kyMTNRd1lBVEkyc1ZvY01lSmhxWVNwRkJfdHBwZXQxMHJWbUdLNjFBNXd3RnhfRXVhTXZDeHN2TXFwVDMtaXhYN055b3dqREdOQ1YwUTdRT09nTjhnd05GN2w2cnBCV1JVNmVHN21NbnRJWm82SkpRMFZPMmQxQ1Z3WjFoSXNxVGZxWW5NZWFDamd5SVZn?oc=5&hl=en-US&gl=US&ceid=US:en,National Center for Science Education (NCSE)
2026-01-10 08:46:00,‘We work for everyone’: Nitin Gadkari rejects claims BJP is anti-Muslim - Mid-day,‘We work for everyone’: Nitin Gadkari rejects claims BJP is anti-Muslim  Mid-day,https://news.google.com/rss/articles/CBMizAFBVV95cUxORHBkUEU4WUUxV0ltUWM4aWZpeS1XRVZsM2xOd0tsdG1fblJfVHgwTEVFRHFwMFRlU3FOODN0d2tQajRmeDhzemEtY29zYnZnUUJNM2JfajZvUTNOYXEyVk42QTNlOXVzX0NFeTJIRmo1VjdEWTBEMkZuS3ROejlaSThBRG9oX1pTYlptS3NseTRLRTE4YjhhU25sZ2N4RTVUamxvTlFnczM0R0VCWldIakd1NW1EZDVNQVlsR1hBdzM4ZHpGSHRFYkMxaDDSAcwBQVVfeXFMTkRwZFBFOFlFMVdJbVFjOGlmaXktV0VWbDNsTndLbHRtX25SX1R4MExFRURxcDBUZVNxTjgzdHdrUGo0Zng4c3phLWNvc2J2Z1FCTTNiX2o2b1EzTmFxMlZONkEzZTl1c19DRXkySEZqNVY3RFkwRDJGbkt0Tno5Wkk4QURvaF9aU2JabUtzbHk0S0UxOGI4YVNubGdjeEU1VGpsb05RZ3MzNEdFQlpXSGpHdTVtRGQ1TUFZbEdYQXczOGR6Rkh0RWJDMWgw?oc=5&hl=en-US&gl=US&ceid=US:en,Mid-day
2026-01-09 01:25:00,Tamil Nadu minister S Muthusamy brushes aside Tasmac scam allegations by oppositon - Times of India,Tamil Nadu minister S Muthusamy brushes aside Tasmac scam allegations by oppositon  Times of India,https://news.google.com/rss/articles/CBMi8gFBVV95cUxOY18zVlZDX1Y0b09QQ3pYUF82YVgyVVp5Q1dyeXg0Uk1NMFdqclo0M2hWVTlUZl9mU3dpb3R5QmVndzNzcjFkVkl3OUFlbXBXX09kVktOOG9EUEt5WEN4RGF5dk1IdDc0Q0hFSm9IX2szVzNJaXNVc1dWVEtzUVdrcEdsRnhGUTR1aGEzSUw0RHJVa1ZrMnp2T3J2YWlpVkZaRHV0YzhFWW9ia3VuRldKR0pUeUZ3ckxvWVB2RC1EUDV2MS1zNVA2U3Q0b0ZheTJuYWs4NUFYRUM1NGgzeTFHMmRaYmdtYXlrcTUxbXJzOFROUdIB9wFBVV95cUxNZE5Xd1Z3Y0ZGTUx5U0JpWnl6VkpfZVRSV3BjRDRFcDl2UDNibUpMSndCTmg4T1FwODQySVAzaUo1WGVNR3RURHJ1UFZ3bUxIN1dXUDJQYWE4ZHpyS1dpM1AxcEJmcHhCdklvZTJ1eGphUGo5ckNpZTZsQmp0VGNxTWptcHhGMm9TUEhIQ0hKUnBJSng2OVBpVWM4UjFPMGhNMzc2bmdZanZrRFc3dHF0OHZrRWZheU8weExqY1FDdHFlYXVFQ1pfeHFVMkFMblFQRWQ0ZGpiQ0NqaW5weHVYRVNuMEJzSzR6eVNqNjZrRldHVWQ4NmFJ?oc=5&hl=en-US&gl=US&ceid=US:en,Times of India
2026-01-10 07:55:18,I am weirder than s**t: Lionel Messi | 'My wife Antonella can tell many more things' | Inshorts - Inshorts,I am weirder than s**t: Lionel Messi | 'My wife Antonella can tell many more things' | Inshorts  Inshorts,https://news.google.com/rss/articles/CBMihgFBVV95cUxNTXVMdGo2V2MzYUh4ZnMzWEE0dkFfMDVMQkNtRVQ0VkI5bmJyRHoxaTJnOVRGSUJYX3kyek5RMm55MXNPdDZvM1E4UkEyT2FIZlBYTVpXN3hta2dmdGdLaGhnWEdDSi1nYVJ2NWlIelVkSzNXT3RUeFJETnduX2NrcFpmMy1kZ9IBiwFBVV95cUxPYUQ5U1RfUXotcU9pcVU0dlZzRzNLbUZDTF9IWm9EeGVId2dXSWU0UUlTeE5OS1JNeE5vSEJzLVVrOUlyWkFWTE03ZnpIMmJIbzZzbVBXQW5JekN1M2h1TWh4X0kybVZuSXNYbWtQeGdKdEN1UGppTTZJaUVhZzkxc21FTnhuVk1ubGQ0?oc=5&hl=en-US&gl=US&ceid=US:en,Inshorts
2026-01-10 12:09:58,What Repsol (BME:REP)'s Push for US-Approved Venezuelan Exports Means For Shareholders - Yahoo Finance,What Repsol (BME:REP)'s Push for US-Approved Venezuelan Exports Means For Shareholders  Yahoo Finance,https://news.google.com/rss/articles/CBMid0FVX3lxTFBnUF9NZ2RxVWxvRlhyLVNpMWtRbmZMVkZFdVpfbFhVc2NCbC1kU0RDN1gxMkNDMmI1SzBsWmNYZ2o1OTZ6aGREb3UxaEh2VG1EMHlBSkxxVTh3NGJZSXRMNVNubk1DMEI4RkgzUExIbUhWSjhIcGpR?oc=5&hl=en-US&gl=US&ceid=US:en,Yahoo Finance
2026-01-09 07:16:13,Sagebrook International School Shines as Premier Sponsor of Hyderabads Festival of Play - TheWire.in,Sagebrook International School Shines as Premier Sponsor of Hyderabads Festival of Play  TheWire.in,https://news.google.com/rss/articles/CBMixAFBVV95cUxPZ0FQNVBuZnBKX2NMUG1ZT1BhX2t2SXloVnI2ZkRtRFJYUGFIaXkyY05DYnJvbWxhbWhfMFJSYlRPSkxtMF9BRlgyS1Y1SHMxWnAzZTV1SGtPLUtHU3BOZ1lHLWtVRHRRaUlhOS1mTk1yeEpYVUV6QVpGRm8zTU0wZlpnTFJtNFUxNFNWTzAydTZVQ09WMi1OM1RITmFmcTUwcWlFREpWMzM0d2VZTlIzTWVwWHdkaDA5YXhlWVZUSmlGVWZC0gHKAUFVX3lxTE5zNHhtRkFmTUM1OW5PYm9XTFA2R0NHS3NqWHZJMGRlc0hYWEhrdlpGY2Z4VC1lM1N5NHlHb0k4UTZrdC1XOWJEdmlzOENGLXhVNnVJcFY1d2w2cWxCZmcxWGdnTGR1Q09LWVQxd2lGQnNoNXFUdGphY2RLallCZGpLS0ZicWJQUmJ4bFQ1Slc5VEtVSUs3Y3VBQk9aeW9PYVJ0NS1nYlp1V1dHRUpYVDVWR0lEaTZvSEFrTEpnLTZWWVliYml3VVFISmc?oc=5&hl=en-US&gl=US&ceid=US:en,TheWire.in
2026-01-09 21:33:32,Yujiro S. Hata Recognized Among The 100 Most Influential CEOs in Oncology in 2025 - Oncodaily,Yujiro S. Hata Recognized Among The 100 Most Influential CEOs in Oncology in 2025  Oncodaily,https://news.google.com/rss/articles/CBMiYkFVX3lxTE0tQmFkVF9nN1FFLUdzLVhQYnViT0NTcFBzOWtaTFI4YWp5bWhfejNjZzhUMUxxMFhac1Z2LTd3VXpWRkdkeGlHZmcySk5PWkk0b2VmUXloRVJRVS1VdF8waVRn?oc=5&hl=en-US&gl=US&ceid=US:en,Oncodaily
2026-01-10 01:30:00,Why Chandrababu Naidu No Longer Hesitates About Ram Mandir... Or Hindutva - Swarajyamag,Why Chandrababu Naidu No Longer Hesitates About Ram Mandir... Or Hindutva  Swarajyamag,https://news.google.com/rss/articles/CBMipgFBVV95cUxPQ0FrWmRTckVrRGtSak8xakFDZXk1WVh3d0JXeEdid0NnWmN4M3BfYUNBcFV0MUExN0U4TXRERHptanA5SHM2WTRtVnNRVTNxcjR4VUh3X1ozUjR5b3lCWTloWGVpQTFtcHl4U1gxNDR4UGFybTNWWDM2dDl1YklXZE5Vc3pMcjdPRFI0MmF2V0s0bG9SWEVmWGp6bjU5TUVOMl9GWll30gG2AUFVX3lxTE5BM05TUE9IYUZ0d21LdVlfOEdzN2tIVU83TXpHNTNzOFhMTWE3WGlaQmxUSHdraTJTUTBLTHpqeHZOMG0tRDU1OTkzX3J0dE9lVk1hdjVXZWlaaWNaVVZjM292QjJPSldWak5YQVVRRDVkZHo1bnlrekNYTHEyNjRPM2w5MU1ub3JVMlVQUHVZOXRuZkZCVTVIZXFITnFqQjhydW0tLTZzV3g5a0ZzUGtRNWplTVVn?oc=5&hl=en-US&gl=US&ceid=US:en,Swarajyamag
2026-01-09 17:41:01,India''s Policies & Growth: Shaktikanta Das Remarks - Rediff MoneyWiz,India''s Policies & Growth: Shaktikanta Das Remarks  Rediff MoneyWiz,https://news.google.com/rss/articles/CBMioAFBVV95cUxPQjVxOGNWMVoyWmRMaEgzVWNRNzh0T0N6Ukt6QkQydmEtMzZkVGpWQ3QwM2hQSWEtVGY3cGJySnM3UlVBMlJzZVRGZ3JiYm5DNGxBWnN0TmhvTFVNYVZyZXNqenBFNGtvaFZrVHZINzVZVVNLVkRmckowWi1WOVlwaUhNOW1taEtYbmd6ay03SEdvNElTd0FmaEtaZk9JdFpG0gGmAUFVX3lxTFBUSDEwZ2I4VWI0RGV6OFplRXoxbk84ODdhWGItcUVreTBVbzBwNEZHZ21SbUVyRW5OOWUzbFgxNDU5LWhXZXBySFhsSGl5Xy02bHJMYWNBLUVZdVZHdnNtdlhqa01KZ045ZzQxWktNdVlXM0tEaFgzdUVRcVJsVFVYSHZvSFJMaF9TS21sM1lzUkNuMVR5T1Y0QnJJVXo4QUpJSWNvenc?oc=5&hl=en-US&gl=US&ceid=US:en,Rediff MoneyWiz
